label,text
0,hey. for me there is no leave on friday. wait i will ask my superior and tell you..
0,"well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
0,hey loverboy! i love you !! i had to tell ... i look at your picture and ache to feel you between my legs ... fuck i want you ... i need you ... i crave you .
0,"hey babe, my friend had to cancel, still up for a visit ?"
0,sitting ard nothing to do lor. u leh busy w work?
0,"haha... where got so fast lose weight, thk muz go 4 a month den got effect... gee,later we go aust put bk e weight."
1,"you can stop further club tones by replying ""stop mix"" see my-tone.com/enjoy. html for terms. club tones cost gbp4.50/week. mfl, po box 1146 mk45 2wt (2/3)"
1,* free* polyphonic ringtone text super to 87131 to get your free poly tone of the week now! 16 sn pobox202 nr31 7zs subscription 450pw
0,"you are sweet as well, princess. please tell me your likes and dislikes in bed..."
0,well i know z will take care of me. so no worries.
0,only saturday and sunday holiday so its very difficult:)
0,ok. so april. cant wait
0,yes i know the cheesy songs from frosty the snowman :)
0,you've always been the brainy one.
0,"oops, i'll let you know when my roommate's done"
0,joy's father is john. then john is the name of joy's father. mandan
1,you have 1 new message. please call 08718738034.
0,you got job in wipro:)you will get every thing in life in 2 or 3 years.
0,how are you doing? hope you've settled in for the new school year. just wishin you a gr8 day
0,i will be gentle baby! soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
0,"received, understood n acted upon!"
0,wat's my dear doing? sleeping ah?
0,"daddy, shu shu is looking 4 u... u wan me 2 tell him u're not in singapore or wat?"
0,lol that's different. i don't go trying to find every real life photo you ever took.
0,yeah i can still give you a ride
0,i can ask around but there's not a lot in terms of mids up here
0,i ask if u meeting da ge tmr nite...
0,"trust me. even if isn't there, its there."
0,"very hurting n meaningful lines ever: ""i compromised everything for my love, but at d end my love compromised me for everything:-("".. gud mornin:-)"
0,please tell me not all of my car keys are in your purse
0,so what did the bank say about the money?
0,"you know, wot people wear. t shirts, jumpers, hat, belt, is all we know. we r at cribbs"
1,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. can u 4fil theirs? text cute to 69911(£1.50p. m)
0,where r we meeting?
0,we got a divorce. lol. she.s here
0,"k give me a sec, breaking a  &lt;#&gt;  at cstore"
0,"i can probably come by, everybody's done around  &lt;#&gt;  right?"
0,text her. if she doesnt reply let me know so i can have her log in
0,ya srsly better than yi tho
0,"now u sound like manky scouse boy steve,like! i is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
0,ok... take ur time n enjoy ur dinner...
0,are you going to write ccna exam this week??
0,"its ok, if anybody asks abt me, u tel them..:-p"
1,please call our customer service representative on freephone 0808 145 4742 between 9am-11pm as you have won a guaranteed £1000 cash or £5000 prize!
1,please call 08712402972 immediately as there is an urgent message waiting for you
0,and pls pls drink plenty plenty water
0,msgs r not time pass.they silently say that i am thinking of u right now and also making u think of me at least 4 a moment. gd nt.swt drms @shesil
0,i dont thnk its a wrong calling between us
0,i will cme i want to go to hos 2morow. after that i wil cme. this what i got from her dear what to do. she didnt say any time
0,"my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!"
0,i like to talk pa but am not able to. i dont know y.
0,u attend ur driving lesson how many times a wk n which day?
0,"hello, my boytoy! i made it home and my constant thought is of you, my love. i hope your having a nice visit but i can't wait till you come home to me ...*kiss*"
0,howz pain?hope u r fine..
0,hmmm:)how many players selected?
0,ü dun wan to watch infernal affair?
0,ranjith cal drpd deeraj and deepak 5min hold
1,urgent! we are trying to contact u. todays draw shows that you have won a £800 prize guaranteed. call 09050003091 from land line. claim c52. valid 12hrs only
0,what happen dear. why you silent. i am tensed
0,keep yourself safe for me because i need you and i miss you already and i envy everyone that see's you in real life
0,"i feel like a dick because i keep sleeping through your texts and facebook messages. sup, you in town?"
1,do you want a new video handset? 750 anytime any network mins? half price line rental? camcorder? reply or call 08000930705 for delivery tomorrow
0,nope wif my sis lor... aft bathing my dog then i can bathe... looks like it's going 2 rain soon.
0,purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng
0,y dun cut too short leh. u dun like ah? she failed. she's quite sad.
0,actually i decided i was too hungry so i haven't left yet :v
0,goodmorning today i am late for  &lt;decimal&gt; min.
0,carlos'll be here in a minute if you still need to buy
0,yetunde i'm in class can you not run water on it to make it ok. pls now.
0,r u &sam p in eachother. if we meet we can go 2 my house
1,8007 free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www.getzed.co.uk pobox 36504 w4 5wq norm 150p/tone 16+
0,"cool breeze... bright sun... fresh flower... twittering birds... all these waiting to wish u: ""goodmorning &amp; have a nice day"" :)"
0,package all your programs well
0,yar lor wait 4 my mum 2 finish sch then have lunch lor... i whole morning stay at home clean my room now my room quite clean... hee...
0,so its to be poking man everyday that they teach you in canada abi! how are you. just saying hi.
0,play w computer? aiyah i tok 2 u lor?
0,i could ask carlos if we could get more if anybody else can chip in
0,now project pa. after that only i can come.
1,a £400 xmas reward is waiting for you! our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. just call 09066380611
0,hey!!! i almost forgot ... happy b-day babe ! i love ya!!
0,"today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good"
0,"sez, hows u & de arab boy? hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
0,hi da:)how is the todays class?
0,"just dropped em off, omw back now"
0,doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
0,we stopped to get ice cream and will go back after
0,not thought bout it... || drink in tap & spile at seven. || is that pub on gas st off broad st by canal. || ok?
1,guess what! somebody you know secretly fancies you! wanna find out who it is? give us a call on 09065394973 from landline datebox1282essexcm61xn 150p/min 18
0,"ta-daaaaa! i am home babe, are you still up ?"
0,dont pick up d call when something important is there to tell. hrishi
0,happy valentines day i know its early but i have hundreds of handsomes and beauties to wish. so i thought to finish off aunties and uncles 1st...
1,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022"
1,u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094594
0,i'm good. have you registered to vote?
0,i asked you to call him now ok
1,rt-king pro video club>> need help? info@ringtoneking.co.uk or call 08701237397 you must be 16+ club credits redeemable at www.ringtoneking.co.uk! enjoy!
0,"k so am i, how much for an 8th? fifty?"
0,i sent lanre fakeye's eckankar details to the mail box
0,.please charge my mobile when you get up in morning.
0,leave it de:-). start prepare for next:-)..
0,then any special there?
0,2 laptop... i noe infra but too slow lar... i wan fast one
1,you have won a guaranteed £1000 cash or a £2000 prize. to claim yr prize call our customer service representative on 08714712412 between 10am-7pm cost 10p
0,siva is in hostel aha:-.
0,i am taking half day leave bec i am not well
0,i need you to be in my strong arms...
1,"for ur chance to win a £250 cash every wk txt: action to 80608. t's&c's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
0,"sounds good, keep me posted"
0,congrats. that's great. i wanted to tell you not to tell me your score cos it might make me relax. but its motivating me so thanks for sharing
1,"hi this is amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
0,hmm. shall i bring a bottle of wine to keep us amused? just joking! i'll still bring a bottle. red or white? see you tomorrow
0,watching tv lor...
0,what i'm saying is if you haven't explicitly told nora i know someone i'm probably just not gonna bother
0,ok. c u then.
0,i guess it is useless calling u 4 something important.
0,"just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
1,you have 1 new voicemail. please call 08719181513.
0,yup no more already... thanx 4 printing n handing it up.
0,can ü all decide faster cos my sis going home liao..
0,ok no prob. take ur time.
0,"friendship is not a game to play, it is not a word to say, it doesn\'t start on march and ends on may, it is tomorrow, yesterday, today and e"
0,even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply
0,yes! i am a one woman man! please tell me your likes and dislikes in bed...
0,i always chat with you. in fact i need money can you raise me?
